215		1	87		3	0	1645
216		1	88		3	1	1781
217		1	89		3	0	1646
218		1	90		3	1	1780
219		1	91		3	0	1647
220		1	92		3	1	1779
221		1	93		3	0	1648
222		1	94		3	1	1778
223		1	95		3	1	1777
224		1	96		3	0	1658
225		1	97		3	2	1962
226		1	98		3	2	1963
227		1	99		3	2	1960
228		1	100		3	2	1961
229		1	101		3	2	1958
230		1	102		3	2	1959
231		1	103		3	2	1956
232		1	104		3	2	1957
233		1	105		3	2	1954
234		1	106		3	2	1955
235		1	107		3	2	1952
236		1	108		3	2	1953
237		1	109		3	2	1950
238		1	110		3	2	1951
239		1	111		3	0	1650
240		1	112		3	0	1649
241		1	113		3	2	1948
242		1	114		3	2	1949
243		1	115		3	2	1946
244		1	116		3	2	1947
245		1	117		3	2	1944
246		1	118		3	2	1945
247		1	119		3	2	1942
248		1	120		3	2	1943
249		1	121		3	2	1940
250		1	122		3	2	1941
251		1	123		3	2	1938
252		1	124		3	2	1939
253		1	125		3	2	1936
254		1	126		3	2	1937
255		1	127		3	0	1641
256		2	0		3	1	1731
257		2	1		3	0	1552
258		2	2		3	1	1730
259		2	3		3	0	1553
260		2	4		3	1	1729
261		2	5		3	0	1554
262		2	6		3	1	1728
263		2	7		3	0	1555
264		2	8		3	1	1727
265		2	9		3	0	1556
266		2	10		3	1	1726
267		2	11		3	0	1557
268		2	12		3	1	1725
269		2	13		3	0	1558
270		2	14		3	1	1724
271		2	15		3	1	1723
272		2	16		3	1	1722
273		2	17		3	1	1721
274		2	18		3	0	1561
275		2	19		3	1	1720
276		2	20		3	0	1562
277		2	21		3	1	1719
278		2	22		3	0	1563
279		2	23		3	1	1718
280		2	24		3	0	1564
281		2	25		3	1	1717
282		2	26		3	0	1565
283		2	27		3	1	1716
284		2	28		3	0	1566
285		2	29		3	1	1715
286		2	30		3	0	1567
287		2	31		3	1	1714
288		2	32		3	0	1559
289		2	33		3	2	1839
290		2	34		3	2	1838
291		2	35		3	2	1841
292		2	36		3	2	1840
293		2	37		3	2	1843
294		2	38		3	2	1842
295		2	39		3	2	1845
296		2	40		3	2	1844
297		2	41		3	2	1847
298		2	42		3	2	1846
299		2	43		3	2	1849
300		2	44		3	2	1848
301		2	45		3	2	1851
302		2	46		3	2	1850
303		2	47		3	0	1551
304		2	48		3	0	1568
305		2	49		3	2	1825
306		2	50		3	2	1824
307		2	51		3	2	1827
308		2	52		3	2	1826
309		2	53		3	2	1829
310		2	54		3	2	1828
311		2	55		3	2	1831
312		2	56		3	2	1830
313		2	57		3	2	1833
314		2	58		3	2	1832
315		2	59		3	2	1835
316		2	60		3	2	1834
317		2	61		3	2	1837
318		2	62		3	2	1836
319		2	63		3	0	1560
320		2	64		3	1	1740
321		2	65		3	1	1739
322		2	66		3	0	1543
323		2	67		3	1	1738
324		2	68		3	0	1544
325		2	69		3	1	1737
326		2	70		3	0	1545
327		2	71		3	1	1736
328		2	72		3	0	1546
329		2	73		3	1	1735
330		2	74		3	0	1547
331		2	75		3	1	1734
332		2	76		3	0	1548
333		2	77		3	1	1733
334		2	78		3	0	1549
335		2	79		3	1	1732
336		2	80		3	1	1749
337		2	81		3	0	1678
338		2	82		3	1	1748
339		2	83		3	0	1679
340		2	84		3	1	1747
341		2	85		3	0	1536
342		2	86		3	1	1746
343		2	87		3	0	1537
344		2	88		3	1	1745
345		2	89		3	0	1538
346		2	90		3	1	1744
347		2	91		3	0	1539
348		2	92		3	1	1743
349		2	93		3	0	1540
350		2	94		3	1	1742
351		2	95		3	1	1741
352		2	96		3	0	1550
353		2	97		3	2	1853
354		2	98		3	2	1852
355		2	99		3	2	1855
356		2	100		3	2	1854
357		2	101		3	2	1857
358		2	102		3	2	1856
359		2	103		3	2	1859
360		2	104		3	2	1858
361		2	105		3	2	1861
362		2	106		3	2	1860
363		2	107		3	2	1863
364		2	108		3	2	1862
365		2	109		3	2	1865
366		2	110		3	2	1864
367		2	111		3	0	1542
368		2	112		3	0	1541
369		2	113		3	2	1867
370		2	114		3	2	1866
371		2	115		3	2	1869
372		2	116		3	2	1868
373		2	117		3	2	1871
374		2	118		3	2	1870
375		2	119		3	2	1873
376		2	120		3	2	1872
377		2	121		3	2	1875
378		2	122		3	2	1874
379		2	123		3	2	1877
380		2	124		3	2	1876
381		2	125		3	2	1879
382		2	126		3	2	1878
383		2	127		3	0	1677
384		3	0		3	1	1695
385		3	1		3	0	1588
386		3	2		3	1	1694
387		3	3		3	0	1589
388		3	4		3	1	1693
389		3	5		3	0	1590
390		3	6		3	1	1692
391		3	7		3	0	1591
392		3	8		3	1	1691
393		3	9		3	0	1592
394		3	10		3	1	1690
395		3	11		3	0	1593
396		3	12		3	1	1689
397		3	13		3	0	1594
398		3	14		3	1	1688
399		3	15		3	1	1687
400		3	16		3	1	1686
401		3	17		3	1	1685
402		3	18		3	0	1597
403		3	19		3	1	1684
404		3	20		3	0	1598
405		3	21		3	1	1683
406		3	22		3	0	1599
407		3	23		3	1	1682
408		3	24		3	0	1600
409		3	25		3	1	1681
410		3	26		3	0	1601
411		3	27		3	1	1680
412		3	28		3	0	1602
413		3	29		3	1	1823
414		3	30		3	0	1603
415		3	31		3	1	1822
416		3	32		3	0	1595
417		3	33		3	2	1895
418		3	34		3	2	1894
419		3	35		3	2	1897
420		3	36		3	2	1896
421		3	37		3	2	1899
422		3	38		3	2	1898
423		3	39		3	2	1901
424		3	40		3	2	1900
425		3	41		3	2	1903
426		3	42		3	2	1902
427		3	43		3	2	1905
428		3	44		3	2	1904
429		3	45		3	2	1907
430		3	46		3	2	1906
431		3	47		3	0	1587
432		3	48		3	0	1604
433		3	49		3	2	1881
434		3	50		3	2	1880
435		3	51		3	2	1883
436		3	52		3	2	1882
437		3	53		3	2	1885
438		3	54		3	2	1884
439		3	55		3	2	1887
440		3	56		3	2	1886
441		3	57		3	2	1889
442		3	58		3	2	1888
443		3	59		3	2	1891
444		3	60		3	2	1890
445		3	61		3	2	1893
446		3	62		3	2	1892
447		3	63		3	0	1596
448		3	64		3	1	1704
449		3	65		3	1	1703
450		3	66		3	0	1579
451		3	67		3	1	1702
452		3	68		3	0	1580
453		3	69		3	1	1701
454		3	70		3	0	1581
455		3	71		3	1	1700
456		3	72		3	0	1582
457		3	73		3	1	1699
458		3	74		3	0	1583
459		3	75		3	1	1698
460		3	76		3	0	1584
461		3	77		3	1	1697
462		3	78		3	0	1585
463		3	79		3	1	1696
464		3	80		3	1	1713
465		3	81		3	0	1570
466		3	82		3	1	1712
467		3	83		3	0	1571
468		3	84		3	1	1711
469		3	85		3	0	1572
470		3	86		3	1	1710
471		3	87		3	0	1573
472		3	88		3	1	1709
473		3	89		3	0	1574
474		3	90		3	1	1708
475		3	91		3	0	1575
476		3	92		3	1	1707
477		3	93		3	0	1576
478		3	94		3	1	1706
479		3	95		3	1	1705
480		3	96		3	0	1586
481		3	97		3	2	1909
482		3	98		3	2	1908
483		3	99		3	2	1911
484		3	100		3	2	1910
485		3	101		3	2	1913
486		3	102		3	2	1912
487		3	103		3	2	1915
488		3	104		3	2	1914
489		3	105		3	2	1917
490		3	106		3	2	1916
491		3	107		3	2	1919
492		3	108		3	2	1918
493		3	109		3	2	1921
494		3	110		3	2	1920
495		3	111		3	0	1578
496		3	112		3	0	1577
497		3	113		3	2	1923
498		3	114		3	2	1922
499		3	115		3	2	1925
500		3	116		3	2	1924
501		3	117		3	2	1927
502		3	118		3	2	1926
503		3	119		3	2	1929
504		3	120		3	2	1928
505		3	121		3	2	1931
506		3	122		3	2	1930
507		3	123		3	2	1933
508		3	124		3	2	1932
509		3	125		3	2	1935
510		3	126		3	2	1934
511		3	127		3	0	1569
512		4	0		2	1	1291
513		4	1		2	0	1112
514		4	2		2	1	1290
515		4	3		2	0	1113
516		4	4		2	1	1289
517		4	5		2	0	1114
518		4	6		2	1	1288
519		4	7		2	0	1115
520		4	8		2	1	1287
521		4	9		2	0	1116
522		4	10		2	1	1286
523		4	11		2	0	1117
524		4	12		2	1	1285
525		4	13		2	0	1118
526		4	14		2	1	1284
527		4	15		2	1	1283
528		4	16		2	1	1282
529		4	17		2	1	1281
530		4	18		2	0	1121
531		4	19		2	1	1280
532		4	20		2	0	1122
533		4	21		2	1	1279
534		4	22		2	0	1123
535		4	23		2	1	1278
536		4	24		2	0	1124
537		4	25		2	1	1277
538		4	26		2	0	1125
539		4	27		2	1	1276
540		4	28		2	0	1126
541		4	29		2	1	1275
542		4	30		2	0	1127
543		4	31		2	1	1274
544		4	32		2	0	1119
545		4	33		2	2	1520
546		4	34		2	2	1521
547		4	35		2	2	1518
548		4	36		2	2	1519
549		4	37		2	2	1516
550		4	38		2	2	1517
551		4	39		2	2	1514
552		4	40		2	2	1515
553		4	41		2	2	1512
554		4	42		2	2	1513
555		4	43		2	2	1510
556		4	44		2	2	1511
